ID	Value
HED10586	[[বৃদ্ধ\N_NN]]_NP [[বনে\N_NN তৈরি\N_NN একটি\QT_QTC খালের\N_NN থেকে\PSP]]_NP [[রোজ\RB]]_RBP [[জল\N_NN এনে\V_VM_VNF এনে\V_VM_VNF]]_VGINF [[গাছ-গাছড়ার\N_NN ওপর\PSP]]_NP [[ছিটিয়ে\V_VM_VNF দিত\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HED10587	[[একদিন\QT_QTC]]_NP [[যখন\DM_DMR]]_RBP [[খালের\N_NN জল\N_NN]]_NP [[শুকিয়ে\V_VM_VNF গেল\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[তখন\DM_DMR]]_RBP [[সে\PR_PRP]]_NP [[একটু\JJ দূরে\N_NN অবস্থিত\JJ এক\QT_QTC কৃষকের\N_NN ক্ষেতে\N_NN গেল\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HED10588	[[কৃষক\N_NN]]_NP [[ক্ষেতের\N_NN ওপর\PSP তৈরি\N_NN একটি\QT_QTC কুটিরে\N_NN]]_NP [[বসেছিল\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HED10589	[[সে\PR_PRP]]_NP [[বৃদ্ধকে\N_NN]]_NP [[জি়জ্ঞাসা\N_NN করল\V_VM_VF]]_VGF [[-\RD_PUNC]]_BLK [[‘\RD_PUNC]]_BLK [[কি\PR_PRQ চাই\V_VM_VF বাবা\N_NN]]_NP [[?\RD_PUNC]]_BLK [[’\RD_PUNC]]_BLK
HED10590	[[বৃদ্ধ\N_NN বলল\V_VM_VF]]_VGF [[-\RD_PUNC]]_BLK [[‘\RD_PUNC]]_BLK [[আমার\PR_PRP]]_NP [[চার\QT_QTC -\RD_PUNC পাঁচ\QT_QTC ঘটি\N_NN জল\N_NN চাই\V_VM_VF]]_VGF [[’\RD_PUNC]]_BLK [[৷\RD_PUNC]]_BLK
HED10591	[[বনের\N_NN শুকনো\V_VM_VNG গাছগুলোকে\N_NN]]_NP [[জল\N_NN দিতে\V_VM_VINF হবে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HED10592	[[‘\RD_PUNC]]_BLK [[খালের\N_NN জল\N_NN শুকিয়ে\V_VM_VNF গেছে\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[যদি\CC_CCS]]_CCP [[তুমি\PR_PRP]]_NP [[কিছুদিন\QT_QTF]]_NP [[আমাকে\PR_PRP]]_NP [[নিজের\PR_PRF কুঁয়ো\N_NN থেকে\PSP জল\N_NN নিতে\V_VM_VINF দাও\V_VM_VF]]_VGF [[,\RD_PUNC তাহলে\CC_CCS]]_CCP [[এইসব\DM_DMD গাছ-গাছড়াগুলো\N_NN প্রাণ\N_NN ফিরে\V_VM_VNF পাবে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK [[’\RD_PUNC]]_BLK
HED10593	[[কৃষক\N_NN]]_NP [[অবাক\RB হয়ে\V_VAUX]]_RBP [[জিজ্ঞাসা\N_NN করল\V_VM_VF]]_VGF [[-\RD_PUNC]]_BLK [[‘\RD_PUNC]]_BLK [[বাবা\N_NN]]_NP [[!\RD_PUNC]]_BLK [[তুমি\PR_PRP গ্রাম\N_NN থেকে\PSP পাঁচ\QT_QTC মাইল\N_NN গিয়ে\V_VM_VNF]]_NP [[কেন\PR_PRQ]]_BLK [[গাছগুলোকে\N_NN]]_NP [[জল\N_NN দাও\V_VM_VF]]_VGF [[?\RD_PUNC]]_BLK [[’\RD_PUNC]]_BLK
HED10594	[[বৃদ্ধ\N_NN বলল\V_VM_VF]]_VGF [[-‘\N_NN]]_BLK [[আমার\PR_PRP]]_NP [[একটাই\QT_QTC]]_NP [[ছেলে\N_NN ছিল\V_VAUX]]_VGF [[,\RD_PUNC]]_BLK [[যে\RP_RPD]]_NP [[যৌবনে\N_NN কোন\QT_QTF একটা\QT_QTC রোগে\N_NN ভুগে\N_NN]]_NP [[মারা\N_NN যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK [[’\RD_PUNC]]_BLK
HED10595	[[আমি\PR_PRP হলাম\V_VAUX গরিব\N_NN]]_NP [[৷\RD_PUNC]]_BLK
HED10596	[[তার\PR_PRL স্মৃতিতে\N_NN]]_NP [[ধর্মশালা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[পুকুর\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ঝিল\N_NN]]_NP [[তো\RP_RPD]]_BLK [[বানাতে\V_VM_VINF পারব\V_VM_VF না\RP_NEG]]_VGF [[,\RD_PUNC]]_BLK [[এই\DM_DMD জন্য\PSP]]_NP [[এইসব\PR_PRQ গাছ-গাছড়াগুলিকে\N_NN]]_NP [[এই\DM_DMD আশায়\N_NN]]_NP [[জল\N_NN দিই\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[যখন\DM_DMR]]_RBP [[এগুলো\PR_PRL]]_NP [[সবুজ\N_NN হয়ে\V_VAUX উঠবে\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[তখন\DM_DMR]]_RBP [[এদের\PR_PRL ছায়াতে\N_NN]]_NP [[মানুষ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[পশু\N_NN -\RD_PUNC পাখি\N_NN]]_NP [[বিশ্রাম\N_NN নেবে\V_VM_VF]]_VGF [[এবং\CC_CCD]]_CCP [[খাবার\N_NN হিসেবে\RP_RPD]]_RBP [[ফল\N_NN খেতে\V_VM_VINF পারবে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10597	[[‘\RD_PUNC]]_BLK [[যতদিন\JJ]]_CCP [[আমার\PR_PRP শরীরে\N_NN]]_NP [[শক্তি\N_NN থাকবে\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[ততদিন\JJ]]_CCP [[তো\RP_RPD]]_BLK [[আমি\PR_PRP]]_NP [[এই\PR_PRL কাজ\N_NN]]_NP [[করব\V_VM_VF]]_VGF [[’\RD_PUNC]]_BLK [[।\RD_PUNC]]_BLK
HED10598	[[সেই\DM_DMR কৃশকায়\JJ বৃদ্ধের\N_NN কল্যাণকারি\JJ ভাবনা\N_NN দেখে\V_VM_VNF]]_VGNF [[কৃষক\N_NN]]_NP [[তার\PR_PRL সামনে\N_NN]]_NP [[নতমস্তক\N_NN হয়ে\V_VAUX গেছিল\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10599	[[কৃষকও\N_NN]]_NP [[সেইদিন\N_NN থেকে\PSP]]_NP [[তার\PR_PRL কাজে\N_NN]]_NP [[সাহায্য\N_NN করতে\V_VM_VINF শুরু\N_NN করে\V_VM_VNF দেয়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10600	[[মূল\JJ কথা\N_NN হল\V_VAUX এই\DM_DMD]]_NP [[যে\RP_RPD]]_CCP [[নিজের\PR_PRF জন্য\PSP তো\RP_RPD সবাই\QT_QTF বাঁচে\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[যেসব\N_NN মানুষ\N_NN]]_NP [[অন্যের\N_NN জন্য\PSP]]_NP [[বাঁচে\V_VM_VF]]_VGF [[তারাই\PR_PRL]]_NP [[প্রকৃত\JJ অর্থে\N_NN]]_NP [[মহান\JJ]]_JJP [[।\RD_PUNC]]_BLK
HED10601	[[সেন্সর\N_NNP র্বোড\N_NNP]]_NP [[আইটেম\N_NNP গানকে\N_NN]]_NP [[এ্যাডাল্ট\N_NNP (\RD_SYM এ\N_NNP )\RD_SYM সার্টিফিকেট\N_NN দেওয়ার\V_VM_VNG সিদ্ধান্ত\N_NN নিয়েছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10602	[[শিলা\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[মুন্নি\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[চিকনি\N_NNP চামেলি\N_NNP]]_NP [[অথবা\CC_CCD]]_CCP [[জলেবি\N_NNP বাই\N_NNP]]_NP [[এখনও\RB]]_RBP [[ড্রইং\JJ রুমে\N_NN দেখা\V_VM_VNG]]_VGNN [[মুশকিল\N_NN]]_NP [[।\RD_PUNC]]_BLK
HED10603	[[তথ্য\N_NN -\RD_PUNC সম্প্রচার\N_NN মন্ত্রকের\N_NN টাটকা\JJ নির্দেশে\N_NN ভারতীয়\JJ সেন্সর\N_NNP র্বোড\N_NNP ঠিক\N_NN করেছে\V_VM_VF]]_VGNF [[যে\RP_RPD]]_CCP [[অশালীন\JJ আইটেম\N_NNP গানগুলিকে\N_NN]]_NP [[এ\N_NNP সার্টিফিকেট\N_NN দেওয়া\V_VM_VNG হোক\V_VAUX]]_VGF [[,\RD_PUNC]]_BLK [[যা\PR_PRL]]_BLK [[শুধুমাত্র\RB]]_RBP [[কোন\QT_QTF সিনেমার\N_NN প্রচারের\N_NN জন্য\PSP]]_NP [[ঠাটের\N_NN কাজ\N_NN করে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10604	[[এর\PR_PRL ফল\N_NN এই\DM_DMD হবে\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[এ\N_NNP সার্টিফিকেট\N_NN পাওয়ার\V_VM_VNG পরে\PSP]]_NP [[এই\PR_PRL ধরনের\N_NN গানগুলির\N_NN টিভিতে\N_NN সম্প্রচারের\N_NN ওপর\PSP]]_NP [[নিষেধাজ্ঞা\N_NN জারি\N_NN হবে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10605	[[সেন্সর\N_NNP র্বোডের\N_NNP সিইও\N_NNP পঙ্কজা\N_NNP ঠাকুর\N_NNP]]_NP [[ভাস্করের\N_NNP কাছে\PSP]]_NP [[এই\PR_PRL খবর\N_NN সর্ম্পকে\N_NN]]_NP [[নিশ্চিত\JJ]]_JJP [[করেছেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10606	[[উনি\PR_PRP বলেছেন\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[‘\RD_PUNC]]_BLK [[অনেক\QT_QTF আইটেম\N_NNP গানের\N_NN]]_NP [[শুধুমাত্র\RB]]_RBP [[যে\RP_RPD]]_BLK [[কথা\N_NN]]_NP [[আপত্তিজনক\JJ]]_JJP [[তা\PR_PRL]]_BLK [[নয়\V_VAUX]]_NEGP [[তার\PR_PRL দৃশ্যায়নও\N_NN]]_NP [[অশ্লীল\JJ]]_JJP [[’\RD_PUNC]]_BLK [[।\RD_PUNC]]_BLK
HED10607	[[অনেক\QT_QTF সময়\N_NN]]_NP [[এইসব\PR_PRL গানের\N_NN]]_NP [[সিনেমার\N_NN সাথে\PSP]]_NP [[সরাসরি\RB]]_RBP [[কোন\QT_QTF সর্ম্পক\N_NN থাকে\V_VM_VF না\RP_NEG]]_VGF [[,\RD_PUNC কিন্তু\CC_CCS]]_CCP [[সিনেমাতে\N_NN]]_NP [[এইসব\PR_PRL গান\N_NN]]_NP [[রাখার\V_VM_VNG একটি\QT_QTC উদ্দেশ্য\N_NN হল\V_VAUX এই\DM_DMD]]_NP [[যে\RP_RPD]]_CCP [[এগুলোকে\PR_PRL]]_NP [[বার\N_NN বার\N_NN]]_RBP [[টিভিতে\N_NN দেখিয়ে\V_VM_VNF]]_VGNF [[সিনেমার\N_NN প্রচার\N_NN করা\V_VM_VNG]]_VGNN [[।\RD_PUNC]]_BLK
HED10608	[[আমরা\PR_PRP]]_NP [[ক্রমাগত\RB]]_RBP [[অভিযোগ\N_NN পাচ্ছি\V_VM_VF]]_VGF [[ছোট\JJ বাচ্চাদের\N_NN ওপর\PSP]]_NP [[এইসব\PR_PRL গানের\N_NN]]_NP [[খারাপ\JJ প্রভাব\N_NN পড়ছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10609	[[নতুন\JJ নিয়ম\N_NN]]_NP [[অনুযায়ী\RB]]_RBP [[,\RD_PUNC]]_BLK [[আমরা\PR_PRP ঠিক\N_NN করেছি\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[এই\DM_DMD রকম\N_NN গানগুলিকে\N_NN]]_NP [[এ\N_NNP সার্টিফিকেট\N_NN দেওয়া\V_VM_VNG হবে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10610	[[টিভিতে\N_NN]]_NP [[ট্রেলর\N_NN]]_NP [[অথবা\CC_CCD]]_CCP [[টিজর\N_NN]]_NP [[হিসেবে\RP_RPD]]_RBP [[সম্প্রচার\N_NN করার\V_VM_VNG আগে\PSP]]_NP [[সিনেমার\N_NN প্রডিউসারদের\N_NN]]_NP [[এইসব\PR_PRL গানের\N_NN জন্য\PSP]]_NP [[আলাদা\N_NN করে\V_VM_VNF সার্টিফিকেট\N_NN নিতে\V_VM_VINF হবে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10611	[[যদিও\CC_CCS]]_CCP [[সিনেমার\N_NN লোকজনেরা\N_NN]]_NP [[এই\PR_PRL পদক্ষেপের\N_NN বিরোধিতা\N_NN করেছে\V_VM_VF]]_VGF [[কিন্তু\CC_CCS]]_CCP [[সেন্সর\N_NNP র্বোড\N_NNP]]_NP [[নিজের\PR_PRF সিদ্ধান্তে\N_NN অটল\JJ রয়েছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10612	[[মন্ত্রকের\N_NN কাছে\PSP]]_NP [[প্রতি\JJ দশ\QT_QTC মিনিটে\N_NN টিভিতে\N_NN চলা\V_VM_VNG]]_VGNN [[ডর্টি\N_NNP পিকচারের\N_NNP ছুনা\N_NNP না\N_NNP ছুনা\N_NNP ...\N_NN মে\N_NNP হুঁ\N_NNP তেরি\N_NNP ফ্যান্টাসি\N_NNP]]_NP [[অথবা\CC_CCD]]_CCP [[তিস\N_NNP মার\N_NNP খানের\N_NNP আই\N_NNP অ্যাম\N_NNP টু\N_NNP সেক্সি\N_NNP ফর\N_NNP ইউ-এর\N_NNP]]_NP [[মতন\RP_RPD আইটেম\N_NNP গানের\N_NN]]_NP [[সাধারণ\JJ ঘরের\N_NN ড্রইং\JJ রুমে\N_NN]]_NP [[প্রবেশ\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[তাতে\PR_PRL নাচতে\V_VM_VINF থাকা\V_VM_VNG ছোট\JJ -\RD_PUNC ছোট\JJ মেয়েদের\N_NN গল্পের\N_NN সাথে\PSP যুক্ত\JJ অভিযোগের\N_NN বন্যা\N_NN বয়ে\V_VM_VNF গেছে\V_VM_VF]]_VGF [[শুধুমাত্র\RB]]_RBP [[মন্ত্রক\N_NN]]_NP [[নয়\V_VAUX]]_NEGP [[এমনকি\RB]]_RBP [[সেন্সর\N_NNP র্বোডের\N_NNP কাছেও\PSP]]_NP [[।\RD_PUNC]]_BLK
HED10613	[[সম্প্রতি\RB]]_RBP [[গৃহ\N_NN মন্ত্রক\N_NN]]_NP [[সমস্ত\QT_QTF মন্ত্রকগুলিকে\N_NN]]_NP [[জিজ্ঞাসা\N_NN করেছে\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[মহিলাদের\N_NN প্রতি\JJ যেসমস্ত\DM_DMD অপরাধ\N_NN হচ্ছে\V_VAUX]]_VGF [[সেগুলো\DM_DMD প্রতিরোধের\N_NN জন্য\PSP]]_NP [[এবং\CC_CCD]]_CCP [[মানুষের\N_NN সংবেদনশীলতা\N_NN ফিরিয়ে\V_VM_VNF আনার\V_VAUX জন্য\PSP]]_NP [[কোন\PR_PRQ -\RD_PUNC কোন\PR_PRQ পদ্ধতি\N_NN অবলম্বন\N_NN করছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10614	[[খবর\N_NN]]_NP [[অনুযায়ী\RB]]_RBP [[,\RD_PUNC]]_BLK [[তথ্য\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[সম্প্রচার\N_NN]]_NP [[মন্ত্রক\N_NN]]_NP [[এই\DM_DMD উল্লেখে\N_NN]]_NP [[অন্যান্য\JJ উদ্যোগগুলি\N_NN ছাড়া\PSP]]_NP [[,\RD_PUNC]]_BLK [[মহিলাদের\N_NN পণ্য\N_NN]]_NP [[হিসেবে\RP_RPD]]_RBP [[উপস্থিত\N_NN করা\V_VM_VNG]]_VGNN [[সিনেমার\N_NN গান\N_NN]]_NP [[অথবা\CC_CCD]]_CCP [[আইটেম\N_NNP গানের\N_NN]]_NP [[ওপর\PSP]]_BLK [[নিষাধাজ্ঞা\N_NN লাগানোর\V_VM_VNG]]_VGNN [[সেন্সর\N_NNP র্বোডের\N_NN এই\DM_DMD উদ্যোগের\N_NN]]_NP [[উল্লেখ\N_NN করেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10615	[[নাহারগঢ়\N_NNP অভয়ারণ্যে\N_NN]]_NP [[বিনা\RP_RPD অনুমতিতে\N_NN]]_NP [[শুটিং\N_NN করায়\V_VM_VNG]]_VGINF [[যশরাজ\N_NNP ফিল্মসকে\N_NN]]_NP [[১২.৫\QT_QTC লাখ\QT_QTC টাকার\N_NN জরিমানা\N_NN করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10616	[[বন্য\JJ জীব\N_NN সংরক্ষণের\N_NN নিয়ম\N_NN অবমাননা\N_NN করার\V_VM_VNG জন্য\PSP]]_NP [[ইউনিটের\N_NN]]_NP [[ক্যামেরা\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[যানবাহন\N_NN]]_NP [[বাজেয়াপ্ত\JJ করা\V_VM_VNG হয়েছিল\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10617	[[যেগুলোকে\DM_DMR]]_BLK [[জরিমানা\N_NN ওসুল\N_NN করার\V_VM_VNG পরে\PSP]]_NP [[ফেরত্\N_NN দিয়ে\V_VM_VNF দেওয়া\V_VM_VNG হয়\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10618	[[নাহারগড়\N_NNP অভয়ারণ্যে\N_NN]]_NP [[সোমবার\N_NNP অনেক\QT_QTF রাতে\N_NN]]_NP [[রান্ঝন\N_NNP সিনেমার\N_NN]]_NP [[শুটিং\N_NN চলছিল\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10619	[[এর\PR_PRL শুটিংয়ের\N_NN জন্য\PSP]]_NP [[সোমবার\N_NNP দুপুরে\N_NN]]_NP [[সেট\N_NN লাগানো\V_VM_VNG হয়েছিল\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10620	[[আশেপাশের\RB অঞ্চলে\N_NN]]_NP [[সাউন্ড\N_NN সিস্টেম\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[লাইটও\N_NN]]_NP [[লাগানো\V_VM_VNG হয়েছিল\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10621	[[বন\N_NN আধিকারিক\N_NN]]_NP [[এতে\PR_PRL আপত্তি\N_NN জানান\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10622	[[এই\PR_PRL নিয়ে\PSP]]_NP [[সিনেমার\N_NN ইউনিটের\N_NN কর্মচারিরা\N_NN]]_NP [[তার\PR_PRL সাথে\PSP মারপিট\N_NN করেছিল\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10623	[[আধ\JJ ঘন্টা\N_NN বাদে\PSP]]_NP [[বন\N_NN সংরক্ষক\N_NN নরেশ\N_NNP শর্মার\N_NNP নেতৃত্বে\N_NN]]_NP [[কাজ\N_NN করতে\V_VM_VINF করতে\V_VM_VINF]]_VGINF [[ক্যামেরা\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[যানবাহন\N_NN]]_NP [[বাজেয়াপ্ত\N_NN করে\V_VM_VNF নিয়েছিলেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10624	[[সাহিত্যে\N_NN উত্কৃষ্ট\N_NN অংশগ্রহণের\N_NN জন্য\PSP]]_NP [[ইন্দ্রপ্রস্থ\N_NNP সাহিত্য\N_NNP ভারতী\N_NNP]]_NP [[সাহিত্যিকদের\N_NN]]_NP [[সাহিত্য\N_NNP কৃতি\N_NNP ২০১৩\N_NNP সম্মানে\N_NN]]_NP [[সম্মানিত\JJ]]_JJP [[করেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10625	[[স্বামী\N_NNP বিবেকানন্দের\N_NNP জন্মশতবার্ষিকী\N_NN উপলক্ষে\N_NN হিন্দী\N_NNP ভবনে\N_NNP আয়োজিত\JJ এই\PR_PRL অনুষ্ঠানে\N_NN]]_NP [[১১জন\QT_QTC সাহিত্যকারকে\N_NN]]_NP [[পুরষ্কৃত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10626	[[তাদের\PR_PRP]]_NP [[মানপত্র\N_NN]]_NP [[,\RD_PUNC]]_CCP [[প্রতীক\N_NN চিহ্ণ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[বেল\N_NN]]_NP [[,\RD_PUNC]]_CCP [[শাল\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[মালা\N_NN]]_NP [[উপহার\N_NN দেওয়া\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10627	[[এই\PR_PRL উপলক্ষে\N_NN]]_NP [[সাহিত্য\N_NNP ভারতী\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[স্বামী\N_NNP বিবেকানন্দ\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[জৈনেন্দ্র\N_NNP কুমার\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[গুরুদত্ত\N_NNP]]_NP [[সম্মান\N_NN]]_NP [[দেওয়া\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10628	[[কৃষ্ণমিত্রকে\N_NNP]]_NP [[সাহিত্য\N_NNP ভারতী\N_NNP সম্মানে\N_NN]]_NP [[সম্মানিত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10629	[[সরোজিনী\N_NNP কুলশ্রেষ্ঠকে\N_NNP স্বামী\N_NNP বিবেকানন্দ\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[সুরেখা\N_NNP শর্মাকে\N_NNP গুরুদত্ত\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[পূর্ণ\N_NNP সিং\N_NNP ডবাসকে\N_NNP জনেন্দ্র\N_NNP কুমার\N_NNP]]_NP [[পুরস্কার\N_NN]]_NP [[দেওয়া\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10630	[[‘\RD_PUNC নির্ভীক\N_NNP এবং\N_NNP স্বচ্ছন্দ\N_NNP পত্রকারিতা\N_NNP ’\RD_PUNC বইয়ের\N_NN জন্য\PSP]]_NP [[সুরেশ\N_NNP চৌহানকে\N_NNP]]_NP [[নরেন্দ্রমোহন\N_NNP সাংবাদিকতার\N_NNP সম্মান\N_NN]]_NP [[দেওয়া\V_VM_VNG হয়\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10631	[[‘\RD_PUNC অকেলেপন\N_NNP কা\N_NNP দর্দ\N_NNP ’\RD_PUNC বইয়ের\N_NN জন্য\PSP]]_NP [[বীর\N_NNP সৈন\N_NNP জৈন\N_NNP সরলকে\N_NNP]]_NP [[কমলা\N_NNP রত্ন\N_NNP দ্বারা\PSP]]_NP [[সম্মানিত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10632	[[মাটি\N_NNP কে\N_NNP মেহেক\N_NNP বইয়ের\N_NN জন্য\PSP]]_NP [[অধ্যাপক\N_NN লল্লন\N_NNP প্রসাদকে\N_NNP]]_NP [[ভবানী\N_NNP প্রসাদ\N_NNP মিশ্র\N_NNP সম্মানে\N_NN]]_NP [[সম্মানিত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10633	[[এই\DM_DMD উপলক্ষ্যে\N_NN]]_NP [[ভাজপার\N_NNP মুখপাত্র\N_NN মিনাক্ষী\N_NNP লেখি\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[সংস্থার\N_NN অধ্যক্ষ\N_NN দেবেন্দ্র\N_NNP আর্য\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[মহামন্ত্রী\N_NN মনোজ\N_NNP]]_NP [[প্রমুখ\RP_RPD]]_BLK [[উপস্থিত\JJ ছিলেন\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10634	[[ঐতিহ্যবাহী\JJ সমাজে\N_NN]]_NP [[একটা\QT_QTC]]_NP [[এমন\JJ]]_RBP [[পরিবার\N_NN]]_NP [[,\RD_PUNC]]_BLK [[যেটি\PR_PRL দেখে\V_VM_VNF সুশৃঙ্খল\N_NN মনে\N_NN হলেও\V_VAUX]]_VGNF [[তার\PR_PRL সদস্যরা\N_NN]]_NP [[অসন্তুষ্ট\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10635	[[শহুরে\JJ জীবনের\N_NN ওপর\PSP গড়ে\V_VM_VNF ওঠা\V_VM_VNG মধ্যবর্তী\JJ শ্রেণীর\N_NN পরিবারের\N_NN পরিস্থিতির\N_NN কথা\N_NN মাথায়\N_NN রেখে\V_VM_VNF]]_VGNF [[আধে\N_NNP -\RD_PUNC আধুরে\N_NNP নাটকটি\N_NN]]_NP [[বৃহষ্পতিবার\N_NNP]]_NP [[শ্রীরাম\N_NNP সেক্টরে\N_NN]]_NP [[মঞ্চস্থ\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10636	[[চন্দ্রশেখর\N_NNP শর্মা\N_NNP পরিচালিত\JJ এই\PR_PRL নাটকটিকে\N_NN]]_NP [[দর্শকরা\N_NN]]_NP [[খুব\RP_INTF পছন্দ\N_NN করেছেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
